,Date,total_profit,total_spending,total_revenue,Close,High,Low,Open,Volume,Company
19,2016-10-01,166750000,727500000,106250000,184.70027646151456,186.7242105675293,182.10097783478176,184.2532392617945,989368,MLM
20,2017-01-01,175000000,748500000,178250000,207.25483039117628,209.59905013486053,204.8662329348545,207.40673771140905,749855,MLM
21,2017-04-01,175000000,748500000,178250000,212.97901868063303,215.3348845609497,210.899788779341,213.14802507420288,570198,MLM
22,2017-07-01,175000000,748500000,178250000,199.32786826481896,201.60255990002477,196.97311738508725,199.55639200604517,688167,MLM
23,2017-10-01,175000000,748500000,178250000,197.6986878134988,199.680227370979,195.45900488271155,197.6446568364116,507723,MLM
24,2018-01-01,172750000,819500000,117500000,205.26444907266583,208.2119869572452,202.5403608785889,205.87750559837392,704208,MLM
25,2018-04-01,172750000,819500000,117500000,202.45074725151065,204.61277142987117,200.0634479734556,202.3225695559936,598334,MLM
26,2018-07-01,172750000,819500000,117500000,196.28855702233693,198.57968017238247,194.4948964280888,196.82291046577583,655473,MLM
27,2018-10-01,172750000,819500000,117500000,170.39252251519096,172.91944069170646,167.55464801512545,170.03104364447583,1140707,MLM
28,2019-01-01,221250000,890000000,153000000,178.38607688028304,180.57566659393504,176.22262546280882,178.0092673154544,732654,MLM
29,2019-04-01,221250000,890000000,153000000,207.56417120070685,209.4941853440772,205.2492851571948,207.36453793399443,569884,MLM
30,2019-07-01,221250000,890000000,153000000,237.34519696235657,239.5571705704658,234.51208508997465,236.9632320349384,544006,MLM
31,2019-10-01,221250000,890000000,153000000,253.46095513237847,256.30633188259225,251.0063366649628,253.8008559127124,617424,MLM
32,2020-01-01,251250000,869250000,180250000,230.55401611328125,235.0827521827362,225.85415321798183,230.782239749404,771487,MLM
33,2020-04-01,251250000,869250000,180250000,185.8728993733724,190.26793093253477,182.14243446376565,186.49214798244157,732603,MLM
34,2020-07-01,251250000,869250000,180250000,209.70595502853396,212.49139089661853,206.6789028188602,209.44513793527267,574008,MLM
35,2020-10-01,251250000,869250000,180250000,255.4768849690755,259.71003553700007,250.8743472197254,254.5872268880664,610340,MLM
36,2021-01-01,243500000,1016500000,175750000,311.07825957751663,315.62543393469923,306.0869110105765,311.2989165265217,573192,MLM
37,2021-04-01,243500000,1016500000,175750000,347.5035569932726,351.2551885437714,343.6303825683584,347.9663849796941,386022,MLM
38,2021-07-01,243500000,1016500000,175750000,355.3499026298523,359.3640482520026,351.6919739004918,355.5646283370721,319330,MLM
39,2021-10-01,243500000,1016500000,175750000,384.64368489583336,389.1335122600848,379.9952974369212,384.1097452896471,317916,MLM
40,2022-01-01,301750000,1184250000,216750000,379.7789262340915,385.9498385201968,374.3067826260667,380.33927927241854,494829,MLM
41,2022-04-01,301750000,1184250000,216750000,334.7775312854397,340.22767955554576,329.8151993650727,336.03578509324024,463840,MLM
42,2022-07-01,301750000,1184250000,216750000,332.89548778533936,336.46550525901523,328.2948847886981,332.25479232396253,411309,MLM
43,2022-10-01,301750000,1184250000,216750000,332.8140869140625,337.1790979763298,328.0457464733762,332.5239756691733,368341,MLM
44,2023-01-01,399000000,1188750000,292250000,346.22599694036666,350.26802046825816,341.7458811107107,345.9404053163097,385861,MLM
45,2023-04-01,399000000,1188750000,292250000,389.9527514057775,392.6869329898921,385.2965633118933,388.6787049859741,355258,MLM
46,2023-07-01,399000000,1188750000,292250000,437.8867623465402,442.2280647610032,433.4541676222646,438.3917703918229,402173,MLM
47,2023-10-01,399000000,1188750000,292250000,432.67157259854406,437.5511093137374,428.0960034780885,432.5560444654118,371882,MLM
0,2012-01-01,100250000,236000000,36250000,98.13141705912928,98.9287702034457,96.48096773760255,97.40529703792171,1150431,EQIX
1,2012-04-01,100250000,236000000,36250000,121.85801672557044,123.85883262079916,119.74424565592986,121.84289199684568,1206324,EQIX
2,2012-07-01,100250000,236000000,36250000,139.97110372876364,141.73748196702132,137.99657803814137,139.876032704941,943960,EQIX
3,2012-10-01,100250000,236000000,36250000,140.90246262661248,143.1893207851207,139.32630286037983,141.49092987327083,907393,EQIX
4,2013-01-01,115250000,266000000,23750000,163.29149881998697,164.7897515875071,161.35311004883772,163.1316781123135,742463,EQIX
5,2013-04-01,115250000,266000000,23750000,157.1990578174591,159.14887596713984,155.1474990757127,157.26416535899637,1110945,EQIX
6,2013-07-01,115250000,266000000,23750000,136.99886417388916,138.5865118707282,135.48353345643176,137.03714978048976,953630,EQIX
7,2013-10-01,115250000,266000000,23750000,124.40692901611328,126.35939387953844,123.05811928843396,125.07763691041352,1162167,EQIX
8,2014-01-01,127250000,299500000,-65000000,139.50907547747502,140.92685399076308,137.8692576196979,139.54056594818888,888613,EQIX
9,2014-04-01,127250000,299500000,-65000000,145.71774582635788,146.84455428787695,144.0866515463836,145.51019810316583,872203,EQIX
10,2014-07-01,127250000,299500000,-65000000,162.37344551086426,163.5832053886428,160.95630812432137,162.3721451510496,558105,EQIX
11,2014-10-01,127250000,299500000,-65000000,163.47546013726128,164.97527619684558,161.34382871985488,163.16229838375858,722844,EQIX
12,2015-01-01,141750000,323000000,47000000,178.3171019006948,180.30066696421795,176.0815446412222,178.17724132444866,860974,EQIX
13,2015-04-01,141750000,323000000,47000000,202.42699178059897,204.0116630445073,200.61141482396928,202.3331587256687,726451,EQIX
14,2015-07-01,141750000,323000000,47000000,218.94976687431333,221.25219547656044,216.457383421534,218.75661137185648,801992,EQIX
15,2015-10-01,141750000,323000000,47000000,241.24962972005207,243.4504935037048,237.7734888350753,240.52123045032445,786407,EQIX
16,2016-01-01,154750000,455250000,31750000,255.48639591404648,258.9693409373735,251.18262209145928,254.83090530900608,1120636,EQIX
17,2016-04-01,154750000,455250000,31750000,294.99188899993896,297.0706783346184,291.7701167717845,294.13224753450856,632630,EQIX
18,2016-07-01,154750000,455250000,31750000,314.9263620376587,317.4756266536016,312.31756292661163,315.3825321087231,529064,EQIX
19,2016-10-01,154750000,455250000,31750000,297.75326399369675,301.1909911723609,294.1693437267278,298.07420759158697,619525,EQIX
20,2017-01-01,202250000,548250000,58250000,325.9561403336064,328.4235508798855,323.09525238418644,325.3693890613229,614710,EQIX
21,2017-04-01,202250000,548250000,58250000,365.7489934043279,368.1391954363792,362.58094031220537,365.577221649033,496340,EQIX
22,2017-07-01,202250000,548250000,58250000,388.239981515067,391.21006532591446,384.951132637725,388.2394803810993,461814,EQIX
23,2017-10-01,202250000,548250000,58250000,406.9069983742454,409.90220991022414,403.77882986138064,406.8833543925156,358932,EQIX
24,2018-01-01,244250000,651250000,91250000,367.92220969278304,372.951096546862,363.5542851152205,368.2956696678592,753326,EQIX
25,2018-04-01,244250000,651250000,91250000,355.555588722229,359.25837595573546,351.75122880232186,355.4419293695775,591256,EQIX
26,2018-07-01,244250000,651250000,91250000,387.3185274638827,390.58224997142105,383.6569027334755,387.2907624402645,490279,EQIX
27,2018-10-01,244250000,651250000,91250000,353.4062391493056,357.99827624294164,350.2596390581664,354.8183713727216,544884,EQIX
28,2019-01-01,292500000,702500000,126750000,364.311990706647,366.8710022339527,359.3232272994481,362.9497819068876,604105,EQIX
29,2019-04-01,292500000,702500000,126750000,431.6938883463542,434.9245503224981,427.3013472383965,431.16751307399016,379884,EQIX
30,2019-07-01,292500000,702500000,126750000,485.90053367614746,490.3944733102956,480.3279036248044,485.6664745407599,390089,EQIX
31,2019-10-01,292500000,702500000,126750000,507.8866292317708,512.9636757869872,503.5079882906517,508.8031449447417,383236,EQIX
32,2020-01-01,263250000,768500000,92500000,545.5964951053743,555.1469446742749,533.7623623401267,543.5348738587504,582721,EQIX
33,2020-04-01,263250000,768500000,92500000,619.553462921627,628.8020335298174,607.8367775640835,619.1270577545805,577538,EQIX
34,2020-07-01,263250000,768500000,92500000,695.6063413619995,702.9332718899987,687.6434107168632,696.1923286600088,345344,EQIX
35,2020-10-01,263250000,768500000,92500000,703.1005574544271,713.3412828255499,695.359607501752,706.8939167614259,482924,EQIX
36,2021-01-01,277000000,868000000,125000000,635.5546094550461,644.6235179663519,627.3388313525345,636.8470428875678,596080,EQIX
37,2021-04-01,277000000,868000000,125000000,690.8989025297619,696.8551925683026,682.7155411352358,689.3655425944587,555324,EQIX
38,2021-07-01,277000000,868000000,125000000,775.574182510376,783.474919665379,766.8833936853199,775.1927848209182,514802,EQIX
39,2021-10-01,277000000,868000000,125000000,743.3588799370659,751.5963429754418,735.4818092500695,744.3397188160972,475896,EQIX
40,2022-01-01,300250000,938000000,176000000,676.3411550214214,686.0573973833093,667.1029742583703,677.5898948183648,473315,EQIX
41,2022-04-01,300250000,938000000,176000000,654.4095439295614,664.5099739824201,644.5808185470304,655.7816927680644,516261,EQIX
42,2022-07-01,300250000,938000000,176000000,620.2016038894653,627.8083088507672,613.4018785899848,621.2808611890567,422886,EQIX
43,2022-10-01,300250000,938000000,176000000,565.9293129660866,573.4468794092378,557.1690039677391,564.0670587203489,500516,EQIX
44,2023-01-01,360750000,1057000000,242250000,674.0343440886467,680.8312699546395,665.1184671656702,671.9229311743222,397558,EQIX
45,2023-04-01,360750000,1057000000,242250000,704.697977373677,711.3052778405275,695.8803947275118,703.2774659869931,456953,EQIX
46,2023-07-01,360750000,1057000000,242250000,748.9493369450645,755.7173181322879,742.8797484277734,749.0588089742332,357471,EQIX
47,2023-10-01,360750000,1057000000,242250000,729.495810768821,736.1429476335863,721.6327750113611,728.7181655851459,360186,EQIX
0,2020-07-01,-293500000,88250000,-291500000,9.5,11.40999984741211,9.109999656677246,10.0,338584400,PLTR
1,2020-10-01,-293500000,88250000,-291500000,14.175111134847006,14.897222179836698,13.364444478352864,14.061999977959529,59523324,PLTR
2,2021-01-01,-102750000,84750000,-130000000,27.425245879126376,28.799721389520364,26.2409179562428,27.597869060078605,85753174,PLTR
3,2021-04-01,-102750000,84750000,-130000000,23.12730159456768,23.64609521532816,22.537063507806685,23.07984131101578,57945227,PLTR
4,2021-07-01,-102750000,84750000,-130000000,24.390156269073486,24.923578292131424,23.899812400341037,24.430312424898148,44517038,PLTR
5,2021-10-01,-102750000,84750000,-130000000,23.48022215101454,23.991222127278647,23.07508905198839,23.62644445631239,39702907,PLTR
6,2022-01-01,-40250000,102250000,-93500000,13.338064516744303,13.800774282024753,12.927725838076684,13.365887149687737,54430782,PLTR
7,2022-04-01,-40250000,102250000,-93500000,9.884677394743887,10.216064506961454,9.586064523266208,9.904112938911684,41929402,PLTR
8,2022-07-01,-40250000,102250000,-93500000,8.89281252026558,9.111343756318092,8.661312483251095,8.862656250596046,37106867,PLTR
9,2022-10-01,-40250000,102250000,-93500000,7.940000003034418,8.131340958855368,7.722181797027588,7.9386363354596226,34799098,PLTR
10,2023-01-01,30000000,107750000,52500000,7.826129013492215,8.030758042489328,7.616532256526332,7.78927416955271,41089926,PLTR
11,2023-04-01,30000000,107750000,52500000,11.36532255911058,11.710516160534274,11.018677434613627,11.308306424848494,72429666,PLTR
12,2023-07-01,30000000,107750000,52500000,15.926984060378302,16.349809586055695,15.500301542736237,15.91347617194766,61361171,PLTR
13,2023-10-01,30000000,107750000,52500000,17.859090956774626,18.277250029824,17.401386391032826,17.83431818268516,63988941,PLTR
0,2015-07-01,659750000,3144250000,158500000,50.02815603440808,50.6660671773733,49.3279280232952,50.05611700725989,4285774,KHC
1,2015-10-01,659750000,3144250000,158500000,49.52732883029514,50.02946692660917,48.99675089114783,49.51935570050669,3035140,KHC
2,2016-01-01,1535500000,4225250000,908000000,50.54965622698674,50.954793718706334,49.90885532748008,50.49621433568314,4135470,KHC
3,2016-04-01,1535500000,4225250000,908000000,56.06751227378845,56.44867416412648,55.53284514237991,55.96131380909869,3198831,KHC
4,2016-07-01,1535500000,4225250000,908000000,60.71701270341873,61.12848683703539,60.28152036692441,60.78248390150036,2421116,KHC
5,2016-10-01,1535500000,4225250000,908000000,59.06430773301558,59.62225921618632,58.5776869534074,59.16226334568376,3061148,KHC
6,2017-01-01,1693250000,4132250000,2749750000,62.693013529623705,63.06082075924032,62.25563256208463,62.65078512319881,3253563,KHC
7,2017-04-01,1693250000,4132250000,2749750000,63.54676600864956,63.97299977127228,63.18116748592203,63.636193371392416,2529246,KHC
8,2017-07-01,1693250000,4132250000,2749750000,59.02196399749271,59.4325927974959,58.68056795708266,59.11242306838802,3202054,KHC
9,2017-10-01,1693250000,4132250000,2749750000,55.65416171334007,56.0169421950753,55.22645368627115,55.61497163922831,3566845,KHC
10,2018-01-01,-2555000000,4336750000,-2548000000,51.23267158133085,51.800723602712,50.78656833089202,51.42760889578764,5158311,KHC
11,2018-04-01,-2555000000,4336750000,-2548000000,42.98571449518204,43.45535330054652,42.53077218436681,43.03595110896758,5318830,KHC
12,2018-07-01,-2555000000,4336750000,-2548000000,43.739745851547,44.202133491019694,43.37305461432783,43.85916007373221,5582960,KHC
13,2018-10-01,-2555000000,4336750000,-2548000000,39.87807786729601,40.37725362800567,39.44683740269802,39.901073732292765,6655182,KHC
14,2019-01-01,767500000,4207500000,483750000,30.436971101604524,30.730630947574053,30.10139438023903,30.45594304586176,12372097,KHC
15,2019-04-01,767500000,4207500000,483750000,23.88579949878511,24.09552238311264,23.657312680918363,23.91728700938945,9162354,KHC
16,2019-07-01,767500000,4207500000,483750000,22.15356841683388,22.394721532946757,21.87402475669125,22.13948720763638,8501566,KHC
17,2019-10-01,767500000,4207500000,483750000,23.142612245347763,23.360192358320877,22.81462234520096,23.11685536532585,6886684,KHC
18,2020-01-01,532000000,4252000000,89000000,21.638854519013435,22.074864935141463,21.19612435184032,21.62602192908257,10070498,KHC
19,2020-04-01,532000000,4252000000,89000000,24.14244022066631,24.41470854344503,23.761505788389712,24.04413923391934,6752168,KHC
20,2020-07-01,532000000,4252000000,89000000,27.07779410481453,27.40555128899041,26.76346544821456,27.129412908727048,6166841,KHC
21,2020-10-01,532000000,4252000000,89000000,25.950153096516928,26.243752522307584,25.64498893195472,25.91467985908662,6170422,KHC
22,2021-01-01,865000000,4340000000,253000000,29.95407245198234,30.331292492832198,29.55038629571141,29.89836615574184,7787202,KHC
23,2021-04-01,865000000,4340000000,253000000,35.38650888109964,35.64822020272078,35.078458867428,35.36215069079556,5126338,KHC
24,2021-07-01,865000000,4340000000,253000000,31.95085895061493,32.248464469563416,31.6993123239939,32.008218771724806,5070314,KHC
25,2021-10-01,865000000,4340000000,253000000,31.122603988647462,31.442266242215087,30.857096853110036,31.181595160157357,6628724,KHC
26,2022-01-01,908500000,4590750000,590750000,32.46843661031416,32.798426362281425,32.054853563177886,32.404225349335334,7605208,KHC
27,2022-04-01,908500000,4590750000,590750000,35.11494531939107,35.553698788857645,34.60210655961918,35.07847392138113,8549276,KHC
28,2022-07-01,908500000,4590750000,590750000,32.92193904519081,33.25806307226973,32.591499154957006,32.94720127535556,7646431,KHC
29,2022-10-01,908500000,4590750000,590750000,33.07678963921287,33.407421625003515,32.682356377266586,33.02213265288324,7373568,KHC
30,2023-01-01,1143000000,4428500000,713750000,35.77481878957441,36.056446753633104,35.46240638681362,35.78938548215736,6757581,KHC
31,2023-04-01,1143000000,4428500000,713750000,35.12999848396547,35.36268322266191,34.87405842622137,35.164250017059466,7176781,KHC
32,2023-07-01,1143000000,4428500000,713750000,31.912306497967432,32.15186995572015,31.723227276318163,31.95812330650257,7845541,KHC
33,2023-10-01,1143000000,4428500000,713750000,30.657052300193094,30.93127417818732,30.38341301043701,30.6659275879736,7932195,KHC
0,2013-01-01,-81250000,1595500000,2000000,22.28465207417806,22.44586482975722,22.102946716442364,22.290608020898176,11604953,SBUX
1,2013-04-01,-81250000,1595500000,2000000,24.880367040634155,25.071474385599974,24.66749729210076,24.833688866207897,9099756,SBUX
2,2013-07-01,-81250000,1595500000,2000000,28.8672214448452,29.08718901633139,28.63647858924197,28.85778560957281,8028231,SBUX
3,2013-10-01,-81250000,1595500000,2000000,32.03385192023383,32.25074127452601,31.75572064552085,31.9931615473595,8765756,SBUX
4,2014-01-01,770250000,1714750000,517000000,29.907436777333743,30.22613702379905,29.661101384293005,29.9853716664964,13031570,SBUX
5,2014-04-01,770250000,1714750000,517000000,29.480772230360245,29.70555668596336,29.240881680461637,29.50881273268817,8776232,SBUX
6,2014-07-01,770250000,1714750000,517000000,31.49862000346184,31.68049897701433,31.317035257914828,31.50831862528279,7259844,SBUX
7,2014-10-01,770250000,1714750000,517000000,31.28544769287109,31.509437708158345,31.044394689592405,31.23799393279764,8896271,SBUX
8,2015-01-01,900250000,1947000000,689250000,36.87935457073274,37.16567942522117,36.54608563668014,36.83311915804104,10057921,SBUX
9,2015-04-01,900250000,1947000000,689250000,41.78303667098757,42.07394900950316,41.45257819004467,41.765542663033656,7375663,SBUX
10,2015-07-01,900250000,1947000000,689250000,46.27481257915497,46.75011518127076,45.70594313902937,46.296562969315005,9206102,SBUX
11,2015-10-01,900250000,1947000000,689250000,50.56082483927409,50.96785154887861,50.03375837678448,50.58448348360301,8147680,SBUX
12,2016-01-01,1043000000,2127750000,704500000,48.40611373401079,48.89555077456075,47.77599443049139,48.3447546224205,10938067,SBUX
13,2016-04-01,1043000000,2127750000,704500000,47.42227494716644,47.78375647054328,47.05718973584709,47.39645986284236,8581739,SBUX
14,2016-07-01,1043000000,2127750000,704500000,46.808180153369904,47.11594551252085,46.53631055071318,46.87153608459829,8996219,SBUX
15,2016-10-01,1043000000,2127750000,704500000,45.67593695900657,45.96465721337008,45.24356004197776,45.546219098224746,9427805,SBUX
16,2017-01-01,1033750000,2259500000,721250000,47.77016553571147,48.04628753349251,47.44403424253411,47.72714079151864,9846106,SBUX
17,2017-04-01,1033750000,2259500000,721250000,51.2621336437407,51.54874314667981,50.91080807937754,51.248885568334416,8130892,SBUX
18,2017-07-01,1033750000,2259500000,721250000,47.1780624995156,47.5251889000417,46.9126846012474,47.25589738590861,10178854,SBUX
19,2017-10-01,1033750000,2259500000,721250000,47.68512110276656,48.00578021274634,47.30738807487044,47.59182234941215,9247318,SBUX
20,2018-01-01,970750000,2543750000,1129500000,49.72758746538006,50.2005854222011,49.31288189772344,49.71218573213169,10935772,SBUX
21,2018-04-01,970750000,2543750000,1129500000,49.0763127207756,49.527537047532086,48.66665096918047,49.15940477513581,10430070,SBUX
22,2018-07-01,970750000,2543750000,1129500000,46.01452103872148,46.280947006132,45.65725738766454,45.89125304059826,9849519,SBUX
23,2018-10-01,970750000,2543750000,1129500000,54.06436072455512,54.61721957999864,53.46714557011808,53.90794581960764,13928560,SBUX
24,2019-01-01,1019500000,2131750000,899750000,60.49793512313092,60.93722890360001,59.9544384810697,60.38114254376217,11225308,SBUX
25,2019-04-01,1019500000,2131750000,899750000,69.3554194616893,69.80511556909879,68.79608879889946,69.23178632669706,7597279,SBUX
26,2019-07-01,1019500000,2131750000,899750000,82.33310449123383,83.05599910990048,81.59322816278126,82.40564355344537,6915558,SBUX
27,2019-10-01,1019500000,2131750000,899750000,75.13054758707682,75.83975925500961,74.62144609039348,75.37511591471437,6425127,SBUX
28,2020-01-01,390500000,1923750000,232000000,72.4915425700526,73.71210845556126,71.08925558976138,72.44031012631385,12628352,SBUX
29,2020-04-01,390500000,1923750000,232000000,67.72160599723695,68.71501237203805,66.58825909068663,67.84874820550115,11792806,SBUX
30,2020-07-01,390500000,1923750000,232000000,72.28144669532776,72.95250332770271,71.47771205585354,72.21562237241328,7854530,SBUX
31,2020-10-01,390500000,1923750000,232000000,83.84197116427951,84.53920895078089,83.0599137821497,83.733438727711,6711000,SBUX
32,2021-01-01,1218000000,2184750000,1049750000,95.99653875632364,97.12670176825694,94.90065511828112,95.996433118771,6598648,SBUX
33,2021-04-01,1218000000,2184750000,1049750000,103.79801359630768,104.45863299823752,103.04537912668944,103.79251439151032,5511810,SBUX
34,2021-07-01,1218000000,2184750000,1049750000,107.92619943618774,108.6777815795821,107.07411834751836,107.9048161473698,5538094,SBUX
35,2021-10-01,1218000000,2184750000,1049750000,103.76525438096787,104.7313013644552,102.74210773398374,103.70499121741886,7057058,SBUX
36,2022-01-01,1154500000,2579250000,820500000,87.75230383103893,89.13294584147368,86.73051384464696,88.10396330381595,10172589,SBUX
37,2022-04-01,1154500000,2579250000,820500000,71.85365959905809,72.94962710156197,70.91130905734721,72.0335197246987,10780790,SBUX
38,2022-07-01,1154500000,2579250000,820500000,80.00284314155579,80.85289208685742,79.00396750925152,79.82170864271535,7055747,SBUX
39,2022-10-01,1154500000,2579250000,820500000,86.85541361028498,87.92755604217145,85.6711674322624,86.58042148608196,7629555,SBUX
40,2023-01-01,1467750000,2852250000,1031250000,99.09749750937183,99.8437019831,98.12303378474785,98.91657927366975,6187674,SBUX
41,2023-04-01,1467750000,2852250000,1031250000,99.3042225991526,100.06921067347878,98.48939761577576,99.316541990491,6531563,SBUX
42,2023-07-01,1467750000,2852250000,1031250000,94.3980717734685,95.19937765674088,93.71394950435013,94.51310976459249,5896851,SBUX
43,2023-10-01,1467750000,2852250000,1031250000,94.35252050919966,95.18597062929238,93.68122228283548,94.40619419201464,7425093,SBUX
0,2012-01-01,1039000000,7072750000,731500000,42.63215243431829,42.88015712735602,42.25209740322164,42.56208306329047,3791393,HON
1,2012-04-01,1039000000,7072750000,731500000,41.75737259879945,42.13362109575028,41.40136094845856,41.80988638745105,4137564,HON
2,2012-07-01,1039000000,7072750000,731500000,42.6674686613537,42.99758594682289,42.28062276901744,42.63243004369093,3291618,HON
3,2012-10-01,1039000000,7072750000,731500000,45.064727517061456,45.4369513195796,44.72606583150253,45.0604657917994,3722779,HON
4,2013-01-01,1375250000,7091000000,981000000,52.07165953318278,52.30073181753126,51.70604302009785,51.95679003508212,3758808,HON
5,2013-04-01,1375250000,7091000000,981000000,57.29280990362168,57.683948203979824,56.867930771710434,57.288477160779294,3510368,HON
6,2013-07-01,1375250000,7091000000,981000000,61.968516528606415,62.3316108081372,61.60936686234491,61.957929575096685,2641665,HON
7,2013-10-01,1375250000,7091000000,981000000,65.01386142306858,65.39164102817895,64.52449424824458,64.91606055179689,2652088,HON
8,2014-01-01,1457750000,7239250000,1059750000,69.78173878153817,70.3446390290956,69.36147596594938,69.82937752492309,3215224,HON
9,2014-04-01,1457750000,7239250000,1059750000,70.8456316751147,71.23330329605909,70.40653847451141,70.87455485955431,2739735,HON
10,2014-07-01,1457750000,7239250000,1059750000,72.36558938026428,72.76059184707658,71.97053632922206,72.38352745741737,2839737,HON
11,2014-10-01,1457750000,7239250000,1059750000,72.34654303656684,72.83048310289085,71.7771053956301,72.30861435502956,3336002,HON
12,2015-01-01,1707000000,6686750000,1192000000,78.71509326872278,79.26436756103892,78.06046471796488,78.65510599715284,3116100,HON
13,2015-04-01,1707000000,6686750000,1192000000,80.6183128962441,81.10342539192193,80.1662733870285,80.6709334208613,2724061,HON
14,2015-07-01,1707000000,6686750000,1192000000,79.07452428340912,79.7467171130083,78.41266963824474,79.17871109289679,3553320,HON
15,2015-10-01,1707000000,6686750000,1192000000,79.76195712619358,80.33535063517738,79.08480963769183,79.63995646328355,3502424,HON
16,2016-01-01,1670750000,6787500000,1202250000,82.31153982193743,82.9640767660533,81.41346096152378,82.1435430676889,4409191,HON
17,2016-04-01,1670750000,6787500000,1202250000,90.79290127754211,91.30697993245192,90.16734388356863,90.7484262035153,2804384,HON
18,2016-07-01,1670750000,6787500000,1202250000,92.77955150604248,93.22774915506656,92.22730137667978,92.70334204191292,2797933,HON
19,2016-10-01,1670750000,6787500000,1202250000,89.36810926957564,89.91603149164247,88.84182182866992,89.40472779031819,4205889,HON
20,2017-01-01,1787750000,6893750000,413750000,99.12908431022396,99.52565849631095,98.50357155575416,99.01158826966184,3068332,HON
21,2017-04-01,1787750000,6893750000,413750000,106.4925281585209,107.05301167947135,106.03081003356574,106.60421106558172,2910611,HON
22,2017-07-01,1787750000,6893750000,413750000,112.51905023484002,113.0357570849848,111.93825914800786,112.4655921848286,2636158,HON
23,2017-10-01,1787750000,6893750000,413750000,120.2154488997026,120.69734982860264,119.51955765039496,120.0905365900994,2644762,HON
24,2018-01-01,1676250000,7261500000,1691250000,126.7020682663214,127.9516546682921,125.6866595559464,126.91252382091815,3473045,HON
25,2018-04-01,1676250000,7261500000,1691250000,122.47289764881134,123.3498615855886,121.56615778529596,122.5465598687188,2767734,HON
26,2018-07-01,1676250000,7261500000,1691250000,131.13787757025824,131.7489143974094,130.20469489774598,130.88323050720746,2676955,HON
27,2018-10-01,1676250000,7261500000,1691250000,130.3767352634006,131.85872497083815,129.37252455039214,130.76142585579345,3566887,HON
28,2019-01-01,1712750000,6084750000,1535750000,130.65311006639826,131.32783831866155,129.62073929353875,130.42563734596433,2907793,HON
29,2019-04-01,1712750000,6084750000,1535750000,149.52285984584265,150.31832635740315,148.4899762456544,149.3373229962521,2741865,HON
30,2019-07-01,1712750000,6084750000,1535750000,150.23014903068542,151.37452532340046,149.12050075923213,150.464229603494,2550362,HON
31,2019-10-01,1712750000,6084750000,1535750000,154.11024271647136,155.17934722332254,153.02562268556628,154.18207115751756,2708780,HON
32,2020-01-01,1424000000,5542250000,1194750000,147.27640336559665,149.55771669298153,144.57371557864937,146.94781535449297,4019776,HON
33,2020-04-01,1424000000,5542250000,1194750000,127.11592852880084,129.3319201232274,125.18226253791332,127.44055396707267,3725570,HON
34,2020-07-01,1424000000,5542250000,1194750000,143.6685609817505,145.15559212138328,142.1017417667067,143.5314349758467,3225839,HON
35,2020-10-01,1424000000,5542250000,1194750000,169.24432847764757,171.1780302396732,167.3086225990219,168.9384960221806,3122109,HON
36,2021-01-01,1550000000,5848500000,1385500000,190.49853015336836,192.2779618709656,188.8520496134237,190.5319423650789,2862054,HON
37,2021-04-01,1550000000,5848500000,1385500000,207.22825525677396,208.71018938129177,205.7355874904204,207.38715161388183,2626429,HON
38,2021-07-01,1550000000,5848500000,1385500000,209.8505816459656,211.44088887057612,208.3265721563412,209.9006518699484,2762544,HON
39,2021-10-01,1550000000,5848500000,1385500000,202.5286875406901,204.1601376951805,200.9182312402521,202.69742451171345,2332829,HON
40,2022-01-01,1606750000,5956250000,1241500000,183.70877665858117,185.77800680823535,181.6499351604785,183.7885761301964,3741282,HON
41,2022-04-01,1606750000,5956250000,1241500000,179.3319554482737,181.47514411322143,177.30423335862136,179.65686615831098,3245653,HON
42,2022-07-01,1606750000,5956250000,1241500000,174.86493349075317,176.43096136844088,173.1247878179927,174.9381270747975,2582095,HON
43,2022-10-01,1606750000,5956250000,1241500000,188.34091429276896,190.023794712954,186.0136322774929,187.60706593124104,3162375,HON
44,2023-01-01,1771000000,5748750000,1414500000,190.5017579601657,192.23745500264977,188.5248841695749,190.5314809571028,3189566,HON
45,2023-04-01,1771000000,5748750000,1414500000,189.32507201164,190.6419089361435,187.7220049464996,189.359747320859,2403885,HON
46,2023-07-01,1771000000,5748750000,1414500000,187.48795887780568,189.04041834171423,186.36950831244397,187.7305801059316,2794806,HON
47,2023-10-01,1771000000,5748750000,1414500000,180.72390261563388,182.1447521331589,179.33947635201756,180.7394789575633,2680832,HON
0,2013-01-01,127750000,4244250000,92750000,17.01245543162028,17.176937218421152,16.841463291674458,17.030779253567836,2783617,JBL
1,2013-04-01,127750000,4244250000,92750000,16.77635994553566,16.948520710199972,16.564932456316633,16.747437654139254,2168270,JBL
2,2013-07-01,127750000,4244250000,92750000,20.3470042347908,20.54828933186346,20.125930731179444,20.320228660985222,1948412,JBL
3,2013-10-01,127750000,4244250000,92750000,18.89681485493978,19.09149836378077,18.71297153004563,18.923281892180103,2406122,JBL
4,2014-01-01,51000000,3684250000,60250000,16.19545828709837,16.416276747016276,16.00670789095961,16.19495543697951,3250823,JBL
5,2014-04-01,51000000,3684250000,60250000,16.786473349919394,16.922859885109506,16.609152007207715,16.73882837767328,1939508,JBL
6,2014-07-01,51000000,3684250000,60250000,18.948115795850757,19.111733405461766,18.80354829040091,18.96609770376356,1743809,JBL
